,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
384,"Micronesia, Fed. Sts.",FSM,13.880000114440902,13.880000114440902,13.880000114440902,13.880000114440902,13.880000114440902,13.880000114440902,13.880000114440902,13.880000114440902,13.880000114440902,13.880000114440902
387,Moldova,MDA,5.59000015258789,4.28999996185303,4.1399998664856,2.92000007629395,3.45000004768372,2.74000000953674,3.22000002861023,2.36999988555908,4.349999904632569,3.25
390,Monaco,MCO,8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578
393,Mongolia,MNG,4.42999982833862,3.52999997138977,4.46000003814697,4.40999984741211,4.26000022888184,5.900000095367429,5.65999984741211,4.82999992370605,8.86999988555908,6.71000003814697
396,Montenegro,MNE,20.0799999237061,20.3799991607666,18.9300003051758,18.25,17.3099994659424,17.1000003814697,16.9599990844727,15.119999885559098,15.6899995803833,18.3799991607666
399,Morocco,MAR,10.2200002670288,9.9399995803833,9.56999969482422,10.2799997329712,10.3900003433228,10.6599998474121,9.56999969482422,9.56999969482422,9.56999969482422,9.56999969482422
402,Mozambique,MOZ,3.67000007629395,3.67000007629395,3.67000007629395,3.67000007629395,3.67000007629395,3.67000007629395,3.67000007629395,3.67000007629395,3.67000007629395,3.67000007629395
405,Myanmar,MMR,0.5899999737739561,0.5899999737739561,0.5899999737739561,0.5899999737739561,0.8999999761581421,0.5899999737739561,2.01999998092651,1.03999996185303,0.5899999737739561,0.5899999737739561
408,Namibia,NAM,18.590000152587898,18.9699993133545,20.659999847412102,20.3799991607666,18.590000152587898,24.9799995422363,18.590000152587898,18.590000152587898,18.590000152587898,18.590000152587898
411,Nauru,NRU,25.510000228881804,17.9500007629395,17.9500007629395,17.9500007629395,17.9500007629395,17.9500007629395,17.9500007629395,17.9500007629395,17.9500007629395,17.9500007629395
